euclidean centroid cell to district hospital;euclidean centroid cell to any health facility;eulidean centroid cell to kigali;euclidean centroid cell to main road;euclidean centroid cell to any road;Sum_ROAD_Length;SUM ROAD LENGTH PER AREA
13739,44223;4698,797501;58255,53673;5222,09062;115,826392;32680,69065;0,002265
2964,76835;2964,76835;76495,60859;2897,902006;369,129099;18604,9956;0,002427
615,328988;551,613471;81286,43752;2377,408462;19,083026;13240,24922;0,001109
1898,929179;1898,929179;78830,50425;4201,772207;46,008667;7469,050617;0,000934
3802,446663;3802,446663;77361,64363;6665,878883;6,1927;19985,6527;0,001634
9282,469387;3391,321259;88030,22053;2716,136954;111,027828;6408,636536;0,001324
6772,904186;3781,196323;84009,60849;4737,526114;293,89058;12739,35547;0,00153
7417,969949;2262,456084;86525,65987;1897,939088;464,697266;5302,906124;0,001051
4203,175656;1749,578965;83492,68352;2345,784711;83,513071;8225,961422;0,001147
17224,88308;6346,629315;94676,14668;2370,861716;2370,861716;15550,72091;0,000277
5484,242297;3661,127561;84049,95963;3445,059299;772,256768;14845,71407;0,00135
5849,820151;1003,599532;85876,52053;85,090189;85,090189;10335,01407;0,002077
5381,138936;3289,283404;85488,93358;1438,691019;176,707458;6032,829247;0,001086
4249,071261;1791,232333;84426,39955;152,018245;152,018245;7769,839661;0,001627
8012,320481;5275,788038;87912,80018;3998,596171;406,072641;4709,136097;0,000511
2977,772151;2916,494449;82975,70915;534,63123;44,816684;9650,212397;0,001052
12279,97842;2478,499043;78877,40528;10324,15852;170,183086;8300,469841;0,001793
12961,16784;1882,453372;76790,36642;8955,287161;143,917064;7753,019634;0,00091
14616,76846;2881,505096;82582,89869;10700,6017;327,736558;6983,517039;0,001134
14249,30862;3317,124183;81077,55218;9274,731868;128,007577;6864,35916;0,000879
14537,11147;1046,926799;79618,20759;7660,962783;188,504594;9843,470416;0,001143
12389,83081;3497,990952;80274,87057;11679,41075;448,78381;3715,436815;0,001115
17326,56845;5644,689041;85097,40738;6148,440327;2934,943595;3584,994459;0,00009
10048,74423;4162,408484;74711,58714;11889,48732;16,835635;10578,27502;0,00068
7811,114886;3776,905028;74946,61861;14243,0983;1490,134115;2552,413913;0,000222
9386,841457;905,034926;77827,23694;14127,47727;385,708755;15004,86388;0,001623
10457,01454;1471,298378;81330,5087;10093,06122;130,082558;9089,670904;0,001302
7900,224656;2761,618637;77441,53837;14459,97581;1381,418488;3668,897685;0,000297
9912,786331;2384,831382;79359,00716;14957,78062;202,935898;7995,807426;0,001185
11071,09957;2825,333825;80659,45262;11828,01134;269,78548;3722,316186;0,000602
9157,250075;4731,355803;78221,70292;9244,998969;368,894699;4392,736075;0,000351
10882,43142;6414,029478;61018,25516;4864,248089;457,146734;6636,435357;0,000657
7045,405811;6800,433224;62648,82994;10312,79492;528,902105;16482,05463;0,001013
8224,977136;8081,350193;62503,75967;7441,480882;37,163396;11381,59299;0,001228
9737,439509;4849,104941;59913,51984;8260,014188;656,95515;7034,607853;0,000833
10378,25481;7050,07605;59543,9877;5869,577907;144,526963;12387,25763;0,001283
12817,20589;4863,738587;60765,70727;3693,491046;267,401251;6908,498893;0,000737
7610,245104;5388,805094;68560,54814;11764,05661;470,916627;10881,2559;0,000625
8098,997729;5452,621708;65704,25653;9081,058957;400,279772;5641,431164;0,000452
6638,809107;6095,825333;71253,65348;14669,5379;1223,731966;4460,825602;0,000382
4887,133283;4665,06223;65855,20654;10824,09157;66,243722;9013,946841;0,001073
2739,691117;2230,974907;69334,09128;14130,89673;260,946988;8569,481729;0,000564
10176,4884;5167,976455;63646,70591;6760,608665;915,692713;3437,209956;0,000408
6045,238011;4865,102663;66601,59825;12598,36911;267,700042;9025,654504;0,001251
10223,85568;1001,570221;66050,7717;10312,59463;288,5499;14956,02864;0,001615
7123,823798;3681,245925;68674,14561;9953,883556;301,701944;7124,552016;0,000927
9831,350631;1783,792504;68585,57311;8158,238441;139,067674;7592,101056;0,000825
13725,45681;2110,895326;93370,81948;992,025211;768,607472;60697,51381;0,001166
9185,571251;4348,133705;89380,29929;1591,362615;9,079034;19305,12139;0,001401
8720,147487;3282,029374;88576,23595;347,321206;41,797992;10463,74506;0,001853
13580,62065;7161,996176;93634,77422;5435,537861;450,974478;18126,55693;0,001376
11264,39273;6053,778741;91383,31015;3774,980587;33,203597;12202,19555;0,001026
5295,581794;5295,581794;73445,9578;11269,08287;706,707974;6904,837513;0,000477
7957,341865;5465,940625;71587,46945;7922,018623;103,427338;11699,15377;0,001131
7530,153852;7530,153852;73599,4484;8509,521253;168,337271;5869,515267;0,000505
6342,269394;6342,269394;76817,53845;6685,310785;438,633431;4863,138103;0,000397
5684,545181;5077,159768;80971,25969;5322,219218;687,96758;5197,497351;0,000863
4350,231721;4350,231721;76262,46341;4185,771427;81,295382;10959,35716;0,001166
3578,746379;3578,746379;81222,35356;3087,747811;309,243217;10499,77579;0,001113
8960,670296;4587,528814;71425,93758;6157,543367;435,092124;11052,26631;0,001616
6306,225345;4807,659871;73955,7293;4054,787489;118,100621;7136,248992;0,001024
1854,526592;1854,526592;78816,5643;2300,403688;239,39256;10804,53024;0,001054
6608,895706;1979,102916;78816,1928;2103,6433;473,969935;6870,189438;0,0016
4488,299898;3447,813763;80812,17465;2972,944773;132,033979;2975,334316;0,000348
3959,622878;3468,441367;79342,22023;1484,775174;195,325615;4227,737122;0,001119
7908,521827;2450,382348;77864,26624;1290,954326;83,886152;7374,744311;0,001928
8926,624414;1373,434931;81261,16507;4521,256913;1236,549409;3119,793727;0,000518
7076,963597;2367,353117;82357,48501;5594,100124;1148,794868;1500,549418;0,00025
4652,193534;4267,727352;73425,18212;17085,20065;441,711298;6150,056842;0,000371
3937,201766;3937,201766;65703,3738;12112,42288;18,179692;9066,568633;0,000906
1223,997266;1223,997266;70390,24172;14675,56918;719,677062;14007,35576;0,000757
3746,736909;3746,736909;67735,5702;13576,45926;293,513132;17881,53667;0,001075
5656,415173;5525,713626;75228,85671;13045,54126;701,498189;14143,66669;0,001053
20022,77482;3517,1954;88664,08381;12034,22835;2480,125646;3995,545377;0,000146
12120,909;2916,194102;80719,81371;13055,97209;541,199963;7180,573503;0,000931
13091,42062;3845,462642;82295,47318;14453,96071;1139,827382;3974,505183;0,000747
15908,96882;2094,53351;85073,14118;13874,64739;337,808014;23895,00854;0,001668
13382,01433;4786,932529;82906,49594;14146,26254;1028,244777;966,042145;0,000235
1419,713969;1385,291052;80158,63511;550,790093;412,43596;8212,193037;0,001125
7688,013422;1731,251885;74369,68123;950,838949;416,00086;9108,149657;0,001642
7344,940028;1156,141153;76275,3972;393,614558;193,221358;6252,111338;0,001784
5939,24432;2676,316425;74848,56594;806,671;294,524603;17168,83963;0,002136
4587,738969;1903,120565;77295,25869;952,344951;213,275127;7676,681043;0,001326
3138,996264;3138,996264;77311,49492;1331,578799;432,227274;9820,52681;0,000956
12939,64236;2384,608582;66711,48362;8683,238474;67,704415;16329,29729;0,001492
10091,27457;1065,075796;70430,78116;4886,087005;59,972185;18381,76596;0,001597
11242,79934;2851,580825;70903,86349;4678,665235;447,837312;13166,83309;0,001851
11365,30165;1755,632385;69579,16833;5681,718011;1,194421;9357,975585;0,001266
8247,177012;1540,076382;72246,77569;3225,483369;112,482262;11345,72738;0,001298
14100,4569;2304,579273;66805,43377;8537,572428;31,237912;14871,57388;0,001813
11184,6372;2930,08744;85616,87408;7990,123408;20,906888;3234,474791;0,000425
9202,359856;1763,024808;83133,46935;8025,156977;65,015784;8285,298177;0,001235
13353,22807;2925,961434;84956,53244;10830,17878;781,532149;6852,357531;0,001498
13814,91026;6322,711086;89117,50082;7087,470314;515,869742;14277,76792;0,000601
15181,12371;4689,208247;85840,61999;11901,46869;168,995789;9831,557675;0,00082
12444,42626;2426,981654;85035,86819;9845,522173;120,009226;9558,006426;0,001321
21134,79845;10442,6561;94311,09193;5589,117152;5264,328929;1864,950238;0,00002
4141,974139;3277,811055;53688,1817;2204,447128;319,108525;9623,912529;0,001415
5545,363337;4585,237771;56314,61322;4568,456758;317,099859;13657,09034;0,001712
6261,324378;929,49744;59544,62851;5848,801293;111,296315;9492,727044;0,001316
3729,473958;3192,546227;55990,3784;2918,851253;132,482237;6086,777778;0,001019
8136,910334;3993,225114;57649,90994;6192,158154;587,399501;5782,52006;0,000557
6704,249182;2584,159066;59166,67048;6014,956504;591,031045;10570,47713;0,001136
10664,63739;2433,222419;60747,09021;10025,81529;435,054447;17854,28526;0,001142
9451,567955;3660,200007;61334,75498;8720,147542;211,106089;11669,06393;0,00082
8358,090953;4859,001533;63890,17002;13152,09017;378,038157;20393,90041;0,001359
11065,23256;1295,287055;63548,21393;10435,41448;250,374577;20230,45232;0,001674
10709,10235;3073,963208;60657,74093;9287,37669;499,100332;17110,97238;0,001099
9289,779197;267,810523;53851,29172;1981,129974;79,228366;40257,28247;0,00268
10651,2717;2168,901443;53919,07521;878,936689;157,444686;46356,97334;0,002422
12012,43346;3056,130888;56069,70716;1055,575734;120,811818;34427,13617;0,002863
8186,142365;4185,346464;52324,84364;4368,741174;141,417786;44416,7272;0,002662
9516,093525;2812,48817;45543,25441;232,365081;232,365081;22617,98313;0,001157
8867,092612;2014,063907;49546,94751;1753,455258;390,685239;21146,11791;0,001155
7003,519729;1627,528354;46378,29341;1047,337991;501,145055;20613,27913;0,001421
6170,11438;4260,925732;50463,17167;1014,879804;268,527489;18504,88043;0,001139
3601,93851;1490,35227;45121,39484;952,024876;510,844314;15371,81329;0,001279
6732,060998;1899,637906;52955,99871;1800,878952;284,386442;19606,33425;0,001617
5331,545336;1501,995247;48630,95598;527,759762;181,075829;20211,13928;0,001953
5154,278241;3992,182984;47009,30057;3135,315876;36,839784;18389,18952;0,001485
4627,146235;2251,538164;50858,90325;256,039167;154,766278;19105,54624;0,001408
7999,485724;2172,700453;46565,94202;2036,188364;183,867571;19597,80602;0,001744
2858,900925;2858,900925;49916,71013;589,066339;131,202735;18717,28233;0,001136
9389,017477;4097,807941;44144,77558;2741,615348;176,058148;26718,36468;0,001438
7095,487524;5166,721434;46972,93485;26,827002;26,827002;11293,1735;0,001203
12072,19027;3342,479069;41346,15358;3019,455013;397,596273;16662,01012;0,001778
5053,542946;4216,757206;48309,99223;511,704999;511,704999;16631,34517;0,001507
8077,016048;5344,596143;40569,03788;4239,786812;125,221942;27963,74632;0,001589
2048,892869;2048,892869;46631,84631;2840,074325;22,129672;49866,8835;0,002485
4606,50502;4606,50502;47808,48648;5447,377991;20,736262;60360,20803;0,003021
2434,500985;2158,808472;42645,63539;4742,04499;20,377684;49081,28728;0,002346
7331,885408;2967,385412;51083,12751;1588,278508;591,840683;30407,0516;0,001363
8026,744634;3449,00219;57108,33735;6210,595333;1,718673;11899,01054;0,000838
7878,285476;602,232643;57346,30963;6941,855201;937,835662;2979,27226;0,000233
7643,9554;4336,413031;55438,51588;4537,776759;223,872441;7985,865685;0,000865
8552,654882;2122,013366;57385,30909;6607,873534;9,144172;4972,964675;0,000423
4115,384294;3313,545129;53560,0743;3347,820703;306,196254;12155,838;0,000977
11757,17739;5304,706731;32960,43356;3409,594458;1,402817;37133,58184;0,002025
10635,68014;3867,751027;34073,82152;2523,468204;75,629299;31286,83648;0,003124
6918,71306;304,334977;37670,78374;356,915307;0,862083;32526,20219;0,002176
5513,972221;2004,671068;39161,92805;1306,1852;179,922515;27693,89555;0,002553
3622,965866;3484,033554;41415,84911;3275,929581;254,031732;21029,91459;0,002222
10653,75658;4408,454541;34746,93784;556,944014;161,425834;36168,63471;0,003618
2274,657176;1903,292559;53703,85957;1366,590576;264,421824;14276,90568;0,001954
2027,111937;2027,111937;51400,38781;1304,078235;200,909897;25299,75922;0,002181
3889,458646;3484,457281;51382,56546;1062,158361;298,202399;12086,22003;0,001417
1504,773104;1394,727854;54500,6652;1401,826185;119,452828;22273,78272;0,002509
3144,21861;2264,324936;56490,52996;2864,157514;261,572677;27763,50957;0,002183
15944,26424;3106,910788;92727,80913;284,621531;164,828979;15444,02297;0,001557
18810,37599;3341,830514;94123,31271;3280,983857;55,581521;11201,75623;0,001026
11123,79744;3564,814065;87302,47102;1254,060372;711,582121;9834,412412;0,001049
16186,99432;3714,55158;91136,12848;2818,42934;171,773121;12118,66211;0,001147
14798,51445;1019,377666;88647,69958;702,198431;527,135666;13421,29174;0,001141
14058,28736;4793,24067;90254,03852;989,138355;144,132532;7379,480001;0,000999
13925,90447;5143,334502;91378,41468;6890,589185;71,126996;11571,41217;0,001098
10463,89435;3441,411903;88889,09361;7382,821645;84,53092;14321,96396;0,001397
12300,45914;2297,348286;88613,7524;6998,962804;588,864194;10358,99971;0,001311
12249,25094;6111,866752;91384,43342;7493,411522;69,642916;9061,958698;0,001196
8567,685279;458,892421;85489,79806;6604,986066;426,886947;19562,41371;0,001492
18550,56803;581,414829;95937,66066;124,72489;124,72489;12190,78632;0,001451
21013,93788;3751,984387;99435,075;2560,668001;139,8256;6895,617338;0,000674
23659,52726;5547,016594;102038,9191;4530,369433;42,819816;8094,871798;0,000923
21384,5348;1754,274662;98565,05544;988,410571;568,555114;9634,625865;0,001299
25167,49462;2483,846229;102419,697;9797,521575;7,623811;8120,242123;0,000819
27877,91542;2998,281567;106170,4077;14040,57887;124,303357;8720,162143;0,000743
32810,27267;4884,879158;111363,957;18471,21796;985,468852;19087,41456;0,000988
27754,41359;3360,540916;106787,7758;16149,46951;118,604928;11573,42727;0,000813
32126,49471;9065,918548;111817,8784;21208,79583;4070,694705;189,363647;0,000003
18170,24943;5733,180009;98027,50502;1338,886423;189,901493;8517,410969;0,000888
17282,61455;1763,144433;95724,93606;1871,799307;373,90483;5936,230431;0,001184
15550,77323;4130,561389;95015,41986;158,195174;100,323233;17138,38936;0,001726
13978,87136;4649,314267;94154,64177;1255,557492;145,947;8420,843112;0,001303
18187,89407;4716,430372;98511,52503;2898,433101;342,958109;8279,062986;0,000921
19118,23983;3694,496069;98190,80102;999,035744;188,678116;5925,63987;0,000852
12385,54484;3644,030315;89468,04779;1125,499216;236,242486;13839,92541;0,001939
10967,99081;2443,279481;88694,9626;2498,102197;21,621988;11388,01437;0,001755
12322,47877;4959,585161;91393,63651;690,615872;234,83292;26045,4478;0,001412
7923,858524;2176,010231;87837,21788;1665,673533;320,757476;10994,13688;0,001516
9954,319164;3634,66228;89803,93379;867,966931;83,024845;16761,03024;0,001705
15462,8511;1536,795912;93114,62355;1959,060082;82,863672;15089,82879;0,001492
25877,81255;4201,80728;101451,053;3845,548258;353,660811;15228,02139;0,001598
23280,37836;1283,769955;98031,70936;956,823814;425,567847;7358,832855;0,000919
27074,09703;2936,458252;101671,1596;4771,793199;201,598973;8632,368104;0,000919
25352,37322;977,916485;98853,82718;3269,763429;200,940207;10978,71279;0,001261
25553,00905;1675,085255;100313,7823;5382,519875;211,402467;6302,057882;0,000553
22053,77188;1342,897176;98733,34443;6766,455234;509,525296;20940,48522;0,000968
21701,6319;4273,230645;101201,7104;13530,16884;785,314934;6306,929963;0,000679
23814,56535;1871,55199;102922,3369;13636,47072;248,08559;9676,521827;0,000703
21126,33909;4090,023178;99474,8971;9835,386813;510,955854;11710,2654;0,000992
25670,61305;7195,913744;105729,8538;14381,95323;2907,926427;2464,691125;0,00007
16844,72489;3246,748669;92813,4277;3836,475229;82,78699;17926,5202;0,001627
11068,31748;1699,688427;84983,7812;7871,673668;15,761268;32412,41676;0,002452
14892,67768;2940,159292;88708,60351;4009,535084;410,951147;18088,43001;0,001432
13645,28415;4437,90602;83825,2014;6812,125095;224,065784;36514,19345;0,001738
12728,96731;1370,422822;88048,39628;6330,935013;47,215489;7193,867287;0,001735
18564,40618;6387,516508;97614,32386;10552,65133;116,005605;10889,09599;0,001281
18678,45767;7406,69629;98505,07238;10247,50476;659,325675;9385,801234;0,000713
15125,52684;8319,717759;93990,4942;9345,834971;47,9517;6954,925431;0,000945
17300,95667;6137,645746;95180,01521;7191,414259;264,024684;15500,81658;0,00126
15969,63292;9528,927547;95771,97454;8074,904115;189,771191;8636,402823;0,000778
19735,78198;9152,766372;99891,24775;6858,965652;4510,359807;241,286757;0,000003
19013,28599;3347,221583;94825,33394;3658,770486;157,355039;12647,07875;0,00115
18554,50683;1329,693934;91372,54827;491,944743;246,285246;16382,39072;0,00179
17095,56448;4456,697024;87801,17983;2593,989649;251,922954;14265,97918;0,00105
17579,02574;3340,915314;90476,03054;1026,824938;254,176784;12394,86929;0,00127
20966,85903;3929,692285;94368,57998;842,86143;239,633424;16731,01374;0,001176
21682,96874;3979,243921;96398,4297;3137,452068;439,910662;12964,55552;0,000631
22240,17203;962,028592;97757,63615;354,195791;191,76464;12789,71304;0,001435
22372,50751;1176,08915;98879,19314;823,106195;101,823401;11729,41943;0,00108
19169,75418;2552,753369;95545,29245;2172,640049;591,432487;6870,466267;0,000788
26538,19939;5001,092899;103230,9939;5042,452165;158,620408;11798,7739;0,001037
25345,12092;5096,614171;102865,5491;4875,070546;112,094562;12941,58891;0,000984
30641,99841;3616,852994;105022,0955;8540,083852;620,491681;16287,31847;0,000824
30203,4639;242,241019;105686,7375;8164,331626;23,932322;15452,24187;0,001264
34441,60082;4204,241254;109412,4906;12251,07988;195,048131;21215,43617;0,001887
29765,11916;2937,838314;106203,0661;8214,265224;1135,908807;5441,737058;0,000369
33463,03002;3944,318133;109591,2239;11902,43519;413,636253;12554,5819;0,00098
28901,81463;4458,74556;104636,1043;9624,887077;166,048998;13219,79705;0,000807
28741,73635;2361,170855;105661,5238;11591,78489;575,679696;11712,49162;0,000981
34472,75081;4849,721436;110227,0658;14003,37454;149,8138;15607,27959;0,001362
32649,87643;2117,181209;110096,2767;15864,32449;187,792434;9365,74825;0,000731
34759,83776;4044,003388;111726,3554;16497,5826;1020,616669;8989,933376;0,000755
38125,41388;9008,732987;116599,2139;22777,92005;5001,991875;0;0
12207,13418;1900,488561;38674,05719;30,980447;30,980447;22540,28518;0,001752
13974,78615;3250,523528;39405,56295;447,366997;1,647833;15584,22223;0,00175
10473,53675;1774,692449;41685,45171;904,15782;225,908368;29247,83283;0,001895
9637,664402;1878,542231;44210,54549;964,504048;148,211966;15613,73592;0,00139
13252,14334;3263,662348;35498,60618;2707,797552;31,7441;17507,53114;0,001638
9593,508339;3356,173097;36771,58162;1575,145299;412,766353;17419,11548;0,001391
10849,7059;3714,229483;39466,50293;4723,173293;561,899497;10892,05105;0,001345
16632,99124;4535,586133;32849,47314;785,51957;247,968638;14595,01682;0,001543
14726,22752;2587,407553;35876,19376;676,004367;151,730356;23860,19201;0,00212
13020,54309;3754,207403;38871,09971;2719,276802;157,243795;6377,255056;0,001467
14607,10157;2951,746233;31892,17841;945,38364;279,47757;29680,93328;0,002035
12511,95469;560,359985;35386,24687;2697,077713;332,703038;14789,15791;0,001137
7332,316455;2922,267806;45747,10115;5564,787586;35,461508;15801,33791;0,001737
9757,286238;1799,658982;44775,67801;4815,247674;109,121174;11953,07354;0,002717
8843,98147;3320,479817;43794,27887;6708,45667;962,832562;2754,335367;0,000545
7301,742696;3848,741324;42345,23449;4532,59006;134,553166;7594,439364;0,001262
10159,0731;1641,631222;45521,95045;7233,24664;242,601978;4022,023271;0,000854
8619,375877;2339,424181;43314,81116;2577,333453;782,325164;6744,728399;0,000833
12597,05057;1875,183127;47485,967;5220,834301;1183,065396;0;0
8749,954908;4445,278629;42996,08985;5076,159876;791,362913;3725,269047;0,000383
7048,963607;3303,857346;31872,55717;5405,967063;244,910196;9478,176342;0,001476
8343,217786;2920,834209;29714,59708;7298,651474;217,844047;16133,31371;0,001829
14175,17721;3481,731213;24479,87367;4647,44944;36,934536;21683,42212;0,002153
11743,58672;1059,326904;33212,80125;4491,471554;110,726204;17013,48998;0,001308
13360,9961;2330,497764;27497,66574;6282,651908;209,73784;25212,02765;0,002259
12514,10173;2536,761604;31340,44317;5044,617725;8,352027;24900,71821;0,001435
10889,14036;963,813486;27157,07168;7797,595762;413,086756;16234,54359;0,001475
14599,18722;1787,948068;50504,75839;5967,704282;464,554475;7550,646582;0,000692
11371,28923;1613,132087;50826,47004;4520,56805;345,351497;12471,19528;0,000792
7857,047207;3217,688136;49964,54536;2626,886345;613,871765;9873,180309;0,001064
10518,80616;1222,584101;47435,99676;6325,276675;502,570735;10879,40904;0,001392
3840,099105;2031,205777;49522,35807;967,657865;171,267922;13576,75498;0,001578
6635,745315;2773,524221;47897,64781;3819,646131;351,856031;16565,50019;0,001953
17753,36832;460,287391;28624,76059;387,387977;45,688762;36391,07088;0,002964
18394,95476;4398,545129;25099,6458;1512,0316;172,692411;42888,50994;0,002237
14929,67951;2716,512451;30261,05932;1537,741483;16,722873;53390,22975;0,002912
16342,78507;3369,437286;29361,33113;2892,724593;40,498059;32523,73793;0,001825
15416,16027;2514,666225;28838,664;5838,597592;51,627298;50632,07275;0,002522
9073,712118;4481,138521;55307,6535;1689,072503;490,207497;4896,639828;0,000575
4585,496264;1466,572071;52420,61216;1425,537534;767,143706;13802,90846;0,001655
14513,29677;4976,530423;51700,55072;4597,431429;123,947052;10690,06042;0,001327
22545,08944;3359,905673;62347,74597;346,235781;90,412891;17878,03808;0,001306
20605,17185;2648,522965;59034,62222;1247,823291;1020,739221;9210,191414;0,000757
19354,58444;3856,467503;60298,65932;1928,253425;1441,456483;8443,732364;0,000516
15605,74294;4918,336852;47391,70284;5491,066754;652,156934;9756,256201;0,000565
14965,15838;3117,69257;47265,6995;3874,944617;26,856104;11630,9542;0,001216
14438,65047;2086,611394;43731,23919;1774,633614;142,738751;15352,91124;0,001497
12476,90226;275,757374;44244,91207;2269,202104;88,307694;9137,309059;0,001438
10907,55128;5518,95613;54769,40155;1977,723856;385,207674;1697,341363;0,000275
8907,211908;6515,814573;52589,70447;1012,357344;771,006075;6262,045024;0,000981
11219,90904;6276,742656;53938,35472;158,827953;158,827953;6343,951198;0,001014
13269,12042;6037,063299;73186,42846;4501,881823;2201,645019;0;0
13142,83278;3235,689763;70538,7636;1651,941065;102,20835;7321,004985;0,001357
14871,64837;2783,328004;69364,2876;155,502399;139,048547;11508,63326;0,002031
11684,54832;2406,781694;69301,488;816,576378;42,363869;10754,93395;0,001701
15541,79039;3436,217872;65664,85493;4011,601494;1022,532928;9180,923575;0,000468
10115,74832;1934,841736;44620,72327;4540,549369;624,163696;6006,113473;0,000746
11774,59746;4069,790811;47180,10672;6988,626447;195,518013;22398,76527;0,00201
13008,45319;2820,579041;45467,51286;4689,496915;257,056278;6078,333743;0,000598
10533,2542;5800,257815;48619,2517;5182,340233;388,238768;15702,22287;0,001886
9170,124283;2968,872656;71960,90292;4428,78268;247,900608;6116,216594;0,000893
8229,420209;3658,915628;68683,23596;1225,593842;58,381098;13711,84258;0,002658
10142,91456;4228,088332;71314,21117;3406,169171;470,668583;6736,130349;0,001081
9726,173887;2914,756787;67128,96369;734,091546;129,697024;12756,81646;0,002386
16267,81479;2336,834114;57503,99256;473,296715;359,864687;7102,545244;0,000953
14775,74208;2063,67028;54819,82951;1842,950951;437,287881;6132,461697;0,000851
